"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/06/2019","AQS","060731008","1","3","ug/m3 LC","13","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/07/2019","AQS","060731008","1","1.1","ug/m3 LC","5","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/08/2019","AQS","060731008","1","2.4","ug/m3 LC","10","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/09/2019","AQS","060731008","1","1.7","ug/m3 LC","7","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/10/2019","AQS","060731008","1","0.3","ug/m3 LC","1","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/11/2019","AQS","060731008","1","3.6","ug/m3 LC","15","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/12/2019","AQS","060731008","1","4.5","ug/m3 LC","19","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/13/2019","AQS","060731008","1","10.6","ug/m3 LC","44","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/14/2019","AQS","060731008","1","2.3","ug/m3 LC","10","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/15/2019","AQS","060731008","1","0.5","ug/m3 LC","2","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/16/2019","AQS","060731008","1","3.6","ug/m3 LC","15","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/17/2019","AQS","060731008","1","7.3","ug/m3 LC","30","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/18/2019","AQS","060731008","1","7.8","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/19/2019","AQS","060731008","1","7.8","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/20/2019","AQS","060731008","1","3.1","ug/m3 LC","13","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/21/2019","AQS","060731008","1","2.2","ug/m3 LC","9","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/22/2019","AQS","060731008","1","1.4","ug/m3 LC","6","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/23/2019","AQS","060731008","1","2.5","ug/m3 LC","10","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/24/2019","AQS","060731008","1","3.4","ug/m3 LC","14","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/25/2019","AQS","060731008","1","7.7","ug/m3 LC","32","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/26/2019","AQS","060731008","1","8.6","ug/m3 LC","36","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/27/2019","AQS","060731008","1","4.5","ug/m3 LC","19","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/28/2019","AQS","060731008","1","3.2","ug/m3 LC","13","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/29/2019","AQS","060731008","1","5.2","ug/m3 LC","22","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/30/2019","AQS","060731008","1","9.3","ug/m3 LC","39","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/31/2019","AQS","060731008","1","7.9","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/01/2019","AQS","060731008","1","6.4","ug/m3 LC","27","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/02/2019","AQS","060731008","1","8","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/03/2019","AQS","060731008","1","0.1","ug/m3 LC","0","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/04/2019","AQS","060731008","1","-0.2","ug/m3 LC","0","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/05/2019","AQS","060731008","1","0","ug/m3 LC","0","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/06/2019","AQS","060731008","1","1.3","ug/m3 LC","5","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/07/2019","AQS","060731008","1","3.7","ug/m3 LC","15","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/08/2019","AQS","060731008","1","7.5","ug/m3 LC","31","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/09/2019","AQS","060731008","1","10.8","ug/m3 LC","45","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/10/2019","AQS","060731008","1","8.4","ug/m3 LC","35","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/11/2019","AQS","060731008","1","7.5","ug/m3 LC","31","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/12/2019","AQS","060731008","1","11.4","ug/m3 LC","48","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/13/2019","AQS","060731008","1","5.7","ug/m3 LC","24","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/14/2019","AQS","060731008","1","6.8","ug/m3 LC","28","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/15/2019","AQS","060731008","1","6.1","ug/m3 LC","25","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/16/2019","AQS","060731008","1","4.6","ug/m3 LC","19","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/17/2019","AQS","060731008","1","3.9","ug/m3 LC","16","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/18/2019","AQS","060731008","1","6","ug/m3 LC","25","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/19/2019","AQS","060731008","1","6.6","ug/m3 LC","28","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/20/2019","AQS","060731008","1","2.8","ug/m3 LC","12","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/21/2019","AQS","060731008","1","3.8","ug/m3 LC","16","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/22/2019","AQS","060731008","1","6.1","ug/m3 LC","25","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/23/2019","AQS","060731008","1","10.5","ug/m3 LC","44","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/24/2019","AQS","060731008","1","12.4","ug/m3 LC","52","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/25/2019","AQS","060731008","1","8","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/26/2019","AQS","060731008","1","3.1","ug/m3 LC","13","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/27/2019","AQS","060731008","1","3.1","ug/m3 LC","13","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/28/2019","AQS","060731008","1","5.4","ug/m3 LC","23","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/29/2019","AQS","060731008","1","2.5","ug/m3 LC","10","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/30/2019","AQS","060731008","1","1.7","ug/m3 LC","7","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/01/2019","AQS","060731008","1","5.6","ug/m3 LC","23","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/02/2019","AQS","060731008","1","7","ug/m3 LC","29","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/03/2019","AQS","060731008","1","11","ug/m3 LC","46","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/04/2019","AQS","060731008","1","9.7","ug/m3 LC","40","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/05/2019","AQS","060731008","1","6.3","ug/m3 LC","26","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/06/2019","AQS","060731008","1","2.3","ug/m3 LC","10","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/07/2019","AQS","060731008","1","1.5","ug/m3 LC","6","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/08/2019","AQS","060731008","1","0.7","ug/m3 LC","3","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/14/2019","AQS","060731008","1","5.8","ug/m3 LC","24","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/15/2019","AQS","060731008","1","7.7","ug/m3 LC","32","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/16/2019","AQS","060731008","1","7.9","ug/m3 LC","33","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/17/2019","AQS","060731008","1","7.7","ug/m3 LC","32","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/18/2019","AQS","060731008","1","6.9","ug/m3 LC","29","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/19/2019","AQS","060731008","1","2.9","ug/m3 LC","12","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/20/2019","AQS","060731008","1","4.7","ug/m3 LC","20","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"05/21/2019","AQS","060731008","1","8.1","ug/m3 LC","34","Camp Pendleton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
